ticker,entry_date,entry_price,sl_price,tp_price,exit_date,exit_price,target_pct,sl_pct,outcome,pnl_pct
OMKARCHEM,2021-05-17,10.76,10.54,13.4,2021-05-24,10.54,24.51,2.03,LOSS,-2.03
OMKARCHEM,2021-12-17,39.23,38.0,47.0,2021-12-20,38.0,19.82,3.12,LOSS,-3.12
OMKARCHEM,2022-02-14,32.06,31.04,41.5,2022-02-15,31.04,29.43,3.2,LOSS,-3.2
OMKARCHEM,2022-04-20,31.51,30.0,40.25,2022-05-09,30.0,27.73,4.8,LOSS,-4.8
OMKARCHEM,2022-07-14,23.71,23.17,27.1,2022-07-29,23.17,14.29,2.3,LOSS,-2.3
OMKARCHEM,2022-09-14,21.6,21.29,25.75,2022-09-20,21.29,19.21,1.46,LOSS,-1.46
OMKARCHEM,2022-11-09,23.81,23.02,32.3,2022-11-10,23.02,35.64,3.34,LOSS,-3.34
OMKARCHEM,2023-09-04,8.19,7.8,9.65,2023-09-05,7.8,17.86,4.73,LOSS,-4.73
OMKARCHEM,2023-10-19,9.1,8.9,11.35,2023-10-20,8.9,24.73,2.2,LOSS,-2.2
OMKARCHEM,2024-12-09,8.52,8.34,11.12,2024-12-16,8.34,30.59,2.1,LOSS,-2.1
OMKARCHEM,2026-04-24,3.76,3.65,4.45,2026-04-27,3.65,18.35,2.84,LOSS,-2.84
BRIGADE,2022-02-07,490.73,471.3,540.0,2022-02-24,471.3,10.04,3.96,LOSS,-3.96
BRIGADE,2022-09-26,513.15,497.0,585.0,2022-09-27,497.0,14.0,3.15,LOSS,-3.15
BRIGADE,2024-07-15,1267.43,1212.2,1440.0,2024-07-23,1212.2,13.62,4.36,LOSS,-4.36
BRIGADE,2025-02-12,1047.01,1018.71,1226.2,2025-02-13,1018.71,17.11,2.7,LOSS,-2.7
BRIGADE,2026-05-20,650.05,630.3,787.45,2026-06-17,630.3,21.14,3.04,LOSS,-3.04
BRIGADE,2026-06-17,658.31,643.65,724.7,2026-06-18,643.65,10.08,2.23,LOSS,-2.23
BRIGADE,2026-09-16,600.32,582.15,671.0,,,11.77,3.03,OPEN,0.0
PARAGMILK,2021-04-12,104.45,102.91,118.25,2021-05-04,118.25,13.21,1.47,WIN,13.21
PARAGMILK,2021-09-27,122.5,117.95,140.0,2021-10-12,140.0,14.29,3.71,WIN,14.29
PARAGMILK,2023-12-20,227.89,219.2,263.4,2024-01-11,219.2,15.58,3.81,LOSS,-3.81
PARAGMILK,2024-03-13,205.11,202.6,289.75,2024-03-14,202.6,41.26,1.22,LOSS,-1.22
PARAGMILK,2024-08-06,184.12,178.76,207.0,2024-09-18,178.76,12.43,2.91,LOSS,-2.91
PARAGMILK,2025-04-07,161.28,159.28,185.0,2025-04-11,185.0,14.71,1.24,WIN,14.71
PARAGMILK,2025-08-14,213.18,207.1,242.0,2025-08-20,242.0,13.52,2.85,WIN,13.52
PARAGMILK,2025-11-25,326.01,310.0,376.95,2025-12-05,310.0,15.62,4.91,LOSS,-4.91
WORTHPERI,2026-07-13,129.03,126.5,144.0,2026-07-14,144.0,11.61,1.96,WIN,11.61
WORTHPERI,2026-09-15,144.12,140.04,169.8,,,17.82,2.83,OPEN,0.0
SHIVAMAUTO,2021-07-28,24.69,23.6,28.0,2021-08-10,23.6,13.42,4.41,LOSS,-4.41
SHIVAMAUTO,2023-05-30,24.12,23.76,26.85,2023-06-13,26.85,11.3,1.51,WIN,11.3
SHIVAMAUTO,2023-07-13,26.36,25.3,29.0,2023-07-25,25.3,10.0,4.03,LOSS,-4.03
SHIVAMAUTO,2023-09-13,32.99,31.8,41.0,2023-10-25,31.8,24.29,3.6,LOSS,-3.6
SHIVAMAUTO,2024-03-12,39.01,37.67,47.0,2024-03-13,37.67,20.47,3.44,LOSS,-3.44
SHIVAMAUTO,2024-07-19,37.0,34.95,46.7,2024-07-31,46.7,26.22,5.55,WIN,26.22
SHIVAMAUTO,2025-01-13,40.26,39.1,45.9,2025-01-14,39.1,14.0,2.9,LOSS,-2.9
SHIVAMAUTO,2025-05-09,26.16,25.17,32.39,2025-05-16,32.39,23.84,3.77,WIN,23.84
SHIVAMAUTO,2026-07-21,16.83,16.34,20.03,2026-08-17,16.34,19.01,2.94,LOSS,-2.94
ALPA,2021-03-17,36.92,35.15,40.8,2021-03-18,35.15,10.49,4.81,LOSS,-4.81
ALPA,2021-04-29,59.11,56.58,73.4,2021-04-30,56.58,24.17,4.29,LOSS,-4.29
ALPA,2021-06-11,57.74,55.55,63.6,2021-06-17,55.55,10.15,3.79,LOSS,-3.79
ALPA,2021-08-11,51.1,50.09,58.15,2021-08-16,58.15,13.8,1.97,WIN,13.8
ALPA,2021-11-29,54.83,52.57,64.3,2021-12-06,64.3,17.28,4.11,WIN,17.28
ALPA,2022-01-25,88.05,86.13,108.8,2022-01-31,86.13,23.57,2.18,LOSS,-2.18
ALPA,2022-03-15,70.35,68.9,77.75,2022-03-29,68.9,10.52,2.06,LOSS,-2.06
ALPA,2022-05-06,73.7,70.35,88.9,2022-05-09,70.35,20.62,4.55,LOSS,-4.55
ALPA,2022-08-18,61.44,59.35,71.0,2022-09-26,59.35,15.56,3.4,LOSS,-3.4
ALPA,2023-01-27,63.8,60.24,85.9,2023-02-22,60.24,34.64,5.58,LOSS,-5.58
ALPA,2023-08-16,72.06,69.6,82.75,2023-08-17,69.6,14.83,3.42,LOSS,-3.42
ALPA,2023-12-20,99.28,97.42,111.0,2023-12-21,97.42,11.81,1.87,LOSS,-1.87
ALPA,2024-10-23,108.63,105.53,128.45,2024-10-25,105.53,18.25,2.85,LOSS,-2.85
ALPA,2025-01-13,112.76,110.51,124.9,2025-01-14,124.9,10.77,1.99,WIN,10.77
ALPA,2025-04-28,105.63,104.13,117.8,2025-04-30,104.13,11.52,1.42,LOSS,-1.42
BAJAJHFL,2024-12-16,130.64,128.2,147.7,2024-12-18,128.2,13.06,1.87,LOSS,-1.87
BAJAJHFL,2025-05-06,120.17,116.61,136.96,2025-05-07,116.61,13.97,2.96,LOSS,-2.96
BBTC,2021-04-19,1153.91,1116.2,1298.0,2021-05-26,1298.0,12.49,3.27,WIN,12.49
BBTC,2023-08-03,1044.31,1003.85,1187.0,2023-08-11,1003.85,13.66,3.87,LOSS,-3.87
BBTC,2024-01-23,1531.21,1482.6,1702.0,2024-01-30,1702.0,11.15,3.17,WIN,11.15
BBTC,2025-04-07,1706.71,1635.15,1916.0,2025-04-16,1916.0,12.26,4.19,WIN,12.26
BBTC,2026-09-10,1434.75,1419.2,1639.0,2026-09-11,1419.2,14.24,1.08,LOSS,-1.08
ARCHIDPLY,2022-02-25,40.38,39.95,61.45,2022-02-28,39.95,52.2,1.06,LOSS,-1.06
ARCHIDPLY,2024-02-13,92.47,91.13,110.0,2024-02-28,91.13,18.95,1.45,LOSS,-1.45
ARCHIDPLY,2024-05-08,116.45,114.74,148.4,2024-05-13,114.74,27.44,1.47,LOSS,-1.47
ARCHIDPLY,2024-06-28,100.97,99.84,116.8,2024-07-01,99.84,15.67,1.12,LOSS,-1.12
ARCHIDPLY,2025-05-06,88.47,85.28,111.42,2025-05-07,85.28,25.95,3.6,LOSS,-3.6
ARCHIDPLY,2025-07-14,98.15,95.21,111.5,2025-07-28,111.5,13.6,2.99,WIN,13.6
ARCHIDPLY,2026-02-16,85.57,82.99,96.02,2026-02-24,82.99,12.21,3.02,LOSS,-3.02
HIRECT,2022-01-06,248.11,239.58,288.0,2022-01-13,239.58,16.08,3.44,LOSS,-3.44
HIRECT,2022-04-18,189.45,183.5,234.95,2022-05-11,183.5,24.02,3.14,LOSS,-3.14
HIRECT,2023-07-04,294.36,281.9,329.1,2023-07-14,281.9,11.8,4.23,LOSS,-4.23
HIRECT,2024-01-23,564.75,547.47,633.0,2024-02-13,547.47,12.08,3.06,LOSS,-3.06
HIRECT,2024-06-05,617.15,595.85,811.05,2024-08-02,811.05,31.42,3.45,WIN,31.42
HIRECT,2024-08-14,780.34,741.75,896.45,2024-08-21,896.45,14.88,4.94,WIN,14.88
HIRECT,2025-01-14,1183.75,1140.05,1519.8,2025-01-15,1140.05,28.39,3.69,LOSS,-3.69
HIRECT,2025-04-07,885.01,862.19,1094.85,2025-05-15,1094.85,23.71,2.58,WIN,23.71
HIRECT,2025-11-11,1624.83,1576.9,1898.9,2025-11-12,1576.9,16.87,2.95,LOSS,-2.95
HIRECT,2026-03-27,1479.3,1463.62,1630.0,2026-03-30,1463.62,10.19,1.06,LOSS,-1.06
PARADEEP,2023-02-03,59.55,58.91,65.9,2023-02-06,58.91,10.66,1.08,LOSS,-1.08
PARADEEP,2024-07-10,86.68,84.0,95.74,2024-07-23,84.0,10.46,3.09,LOSS,-3.09
PARADEEP,2024-08-05,85.22,83.15,98.35,2024-08-06,83.15,15.41,2.42,LOSS,-2.42
PARADEEP,2024-10-23,85.94,84.58,96.5,2024-10-25,84.58,12.29,1.58,LOSS,-1.58
PARADEEP,2025-01-10,111.7,107.21,128.29,2025-01-13,107.21,14.85,4.02,LOSS,-4.02
IGCL,2026-02-13,68.78,67.31,76.25,2026-02-16,67.31,10.86,2.13,LOSS,-2.13
IGCL,2026-04-13,60.06,59.39,67.9,2026-04-14,59.39,13.04,1.12,LOSS,-1.12
IGCL,2026-06-25,58.83,57.47,66.0,2026-07-01,66.0,12.19,2.31,WIN,12.19
IGCL,2026-08-11,71.47,68.9,80.8,2026-09-07,68.9,13.06,3.59,LOSS,-3.59
APTECHT,2021-07-20,235.77,232.35,264.35,2021-07-23,264.35,12.12,1.45,WIN,12.12
APTECHT,2022-02-07,353.75,336.1,444.4,2022-02-08,336.1,25.63,4.99,LOSS,-4.99
APTECHT,2022-05-05,338.7,325.0,377.35,2022-05-06,325.0,11.41,4.04,LOSS,-4.04
APTECHT,2023-12-20,262.09,254.05,291.6,2024-01-15,291.6,11.26,3.07,WIN,11.26
APTECHT,2024-05-06,237.26,231.5,264.9,2024-05-07,231.5,11.65,2.43,LOSS,-2.43
APTECHT,2024-09-19,217.78,213.01,254.0,2024-10-03,213.01,16.63,2.19,LOSS,-2.19
APTECHT,2025-03-26,118.06,115.23,135.9,2025-04-07,115.23,15.11,2.4,LOSS,-2.4
APTECHT,2026-03-02,83.62,80.73,103.3,2026-03-09,80.73,23.54,3.46,LOSS,-3.46
APTECHT,2026-06-23,104.85,101.1,128.48,2026-07-07,101.1,22.54,3.57,LOSS,-3.57
ODIGMA,2025-04-30,36.93,36.54,44.66,2025-05-02,36.54,20.92,1.06,LOSS,-1.06
ODIGMA,2026-02-19,27.51,27.18,31.94,2026-02-20,27.18,16.09,1.22,LOSS,-1.22
ODIGMA,2026-05-27,24.38,23.4,31.39,2026-06-01,23.4,28.78,3.99,LOSS,-3.99
MARUTI,2022-12-06,8740.86,8611.0,9769.0,2022-12-08,8611.0,11.76,1.49,LOSS,-1.49
YUKEN,2021-11-22,605.9,598.95,669.85,2021-11-23,598.95,10.55,1.15,LOSS,-1.15
YUKEN,2024-01-29,666.98,647.05,768.9,2024-02-09,647.05,15.28,2.99,LOSS,-2.99
YUKEN,2024-06-27,1202.75,1171.17,1377.5,2024-07-02,1171.17,14.53,2.63,LOSS,-2.63
YUKEN,2025-03-11,766.34,755.82,871.45,2025-03-17,755.82,13.72,1.37,LOSS,-1.37
YUKEN,2025-05-06,786.83,776.41,904.95,2025-05-07,776.41,15.01,1.32,LOSS,-1.32
YUKEN,2026-05-20,657.1,646.27,769.7,2026-06-25,769.7,17.14,1.65,WIN,17.14
MOL,2021-10-19,117.89,113.05,135.7,2021-10-20,113.05,15.11,4.1,LOSS,-4.1
MOL,2022-05-11,114.99,113.5,132.4,2022-05-12,113.5,15.14,1.29,LOSS,-1.29
MOL,2022-06-10,125.34,121.15,140.9,2022-06-13,121.15,12.42,3.34,LOSS,-3.34
MOL,2024-10-22,99.59,96.4,115.95,2024-10-28,96.4,16.43,3.2,LOSS,-3.2
MOL,2025-08-04,93.1,89.46,103.25,2025-08-06,89.46,10.9,3.91,LOSS,-3.91
MOL,2026-04-29,50.61,49.98,57.5,2026-04-30,49.98,13.61,1.25,LOSS,-1.25
MOL,2026-06-29,48.48,46.66,53.5,2026-07-08,46.66,10.37,3.74,LOSS,-3.74
HGM,2025-12-18,67.85,66.33,77.0,2025-12-29,66.33,13.49,2.24,LOSS,-2.24
HGM,2026-06-11,54.05,52.0,66.99,2026-06-12,52.0,23.95,3.78,LOSS,-3.78
SHAHALLOYS,2022-02-11,51.84,51.23,59.75,2022-02-16,59.75,15.26,1.17,WIN,15.26
SHAHALLOYS,2022-09-23,54.89,53.21,61.2,2022-09-26,53.21,11.5,3.05,LOSS,-3.05
SHAHALLOYS,2023-01-18,71.59,70.74,81.0,2023-01-19,70.74,13.15,1.19,LOSS,-1.19
SHAHALLOYS,2023-10-25,55.62,54.0,64.5,2023-10-27,54.0,15.96,2.92,LOSS,-2.92
SHAHALLOYS,2024-02-13,67.55,65.09,94.25,2024-02-14,65.09,39.53,3.64,LOSS,-3.64
SHAHALLOYS,2024-04-10,61.45,60.54,68.95,2024-04-15,60.54,12.21,1.48,LOSS,-1.48
SHAHALLOYS,2024-10-04,83.69,80.0,112.99,2024-10-15,80.0,35.01,4.41,LOSS,-4.41
SHAHALLOYS,2025-02-12,64.09,63.36,75.19,2025-02-13,63.36,17.32,1.14,LOSS,-1.14
SHAHALLOYS,2025-07-25,58.08,56.0,64.96,2025-08-01,56.0,11.85,3.58,LOSS,-3.58
SHAHALLOYS,2025-12-08,67.74,65.02,83.85,2025-12-09,65.02,23.78,4.02,LOSS,-4.02
PCJEWELLER,2021-10-29,26.93,26.33,30.55,2021-11-15,26.33,13.46,2.19,LOSS,-2.19
PCJEWELLER,2022-12-21,77.39,75.73,91.5,2022-12-22,75.73,18.24,2.14,LOSS,-2.14
PCJEWELLER,2023-08-16,26.42,25.85,39.5,2023-10-04,25.85,49.48,2.18,LOSS,-2.18
PCJEWELLER,2024-02-13,48.65,47.52,62.35,2024-02-14,47.52,28.16,2.32,LOSS,-2.32
PCJEWELLER,2024-12-16,144.66,143.1,180.1,2024-12-17,143.1,24.5,1.08,LOSS,-1.08
PCJEWELLER,2025-02-11,13.61,13.43,16.65,2025-02-12,13.43,22.36,1.27,LOSS,-1.27
PCJEWELLER,2025-09-24,13.32,13.12,15.38,2025-09-26,13.12,15.49,1.48,LOSS,-1.48
PCJEWELLER,2025-12-16,10.12,9.96,11.38,2025-12-17,9.96,12.45,1.59,LOSS,-1.59
PCJEWELLER,2026-05-12,8.57,8.47,9.74,2026-05-13,8.47,13.65,1.12,LOSS,-1.12
METROBRAND,2022-10-27,832.56,816.75,948.5,2022-11-10,816.75,13.93,1.9,LOSS,-1.9
METROBRAND,2024-06-04,1046.6,1019.0,1198.9,2024-06-18,1198.9,14.55,2.64,WIN,14.55
SOLARINDS,2021-12-20,2373.54,2276.0,2889.0,2021-12-21,2276.0,21.72,4.11,LOSS,-4.11
SOLARINDS,2022-02-14,2240.16,2181.0,2597.7,2022-02-15,2181.0,15.96,2.64,LOSS,-2.64
SOLARINDS,2022-06-20,2662.85,2575.85,2931.6,2022-08-04,2931.6,10.09,3.27,WIN,10.09
SOLARINDS,2024-06-04,8575.0,8205.0,10450.0,2024-07-02,10450.0,21.87,4.31,WIN,21.87
SOLARINDS,2024-12-13,10423.29,10186.0,11597.0,2024-12-19,10186.0,11.26,2.28,LOSS,-2.28
SOLARINDS,2026-03-23,12604.25,12350.0,14130.0,2026-03-24,12350.0,12.11,2.02,LOSS,-2.02
TEXINFRA,2022-02-14,56.01,53.4,73.9,2022-04-20,73.9,31.93,4.66,WIN,31.93
TEXINFRA,2022-09-16,62.64,61.63,71.0,2022-09-20,61.63,13.35,1.61,LOSS,-1.61
TEXINFRA,2023-08-18,80.17,77.8,92.0,2023-09-12,77.8,14.75,2.96,LOSS,-2.96
TEXINFRA,2024-02-12,108.9,107.41,134.8,2024-02-13,107.41,23.78,1.36,LOSS,-1.36
TEXINFRA,2024-06-04,107.3,105.34,124.0,2024-06-05,105.34,15.56,1.83,LOSS,-1.83
TEXINFRA,2024-09-17,127.0,123.5,143.9,2024-09-19,123.5,13.31,2.75,LOSS,-2.75
NECCLTD,2021-05-28,10.64,10.44,12.8,2021-05-31,10.44,20.33,1.81,LOSS,-1.81
NECCLTD,2021-06-28,14.5,13.76,18.95,2021-07-29,18.95,30.69,5.1,WIN,30.69
NECCLTD,2021-12-16,20.41,19.4,23.95,2021-12-17,19.4,17.33,4.96,LOSS,-4.96
NECCLTD,2022-02-09,20.82,19.95,29.6,2022-02-14,19.95,42.14,4.21,LOSS,-4.21
NECCLTD,2022-08-01,26.16,25.3,28.95,2022-08-02,25.3,10.65,3.3,LOSS,-3.3
NECCLTD,2022-10-13,24.93,24.25,28.6,2022-10-20,28.6,14.74,2.69,WIN,14.74
NECCLTD,2023-09-12,20.19,19.2,23.65,2023-09-27,23.65,17.15,4.89,WIN,17.15
NECCLTD,2023-10-23,21.34,20.45,24.3,2023-10-24,20.45,13.88,4.16,LOSS,-4.16
NECCLTD,2023-12-21,32.06,30.5,37.4,2023-12-26,30.5,16.65,4.87,LOSS,-4.87
NECCLTD,2024-02-09,30.66,30.0,35.7,2024-02-12,30.0,16.43,2.17,LOSS,-2.17
NECCLTD,2024-05-13,24.21,23.51,30.5,2024-06-04,23.51,25.97,2.89,LOSS,-2.89
NECCLTD,2024-07-10,27.28,26.43,30.78,2024-07-15,30.78,12.84,3.1,WIN,12.84
NECCLTD,2024-11-19,30.7,30.14,39.5,2024-11-22,30.14,28.67,1.83,LOSS,-1.83
NECCLTD,2026-05-11,16.31,15.56,18.39,2026-05-12,15.56,12.74,4.61,LOSS,-4.61
NECCLTD,2026-07-13,15.29,14.8,19.5,2026-08-10,14.8,27.58,3.17,LOSS,-3.17
RMC,2026-07-02,302.05,297.99,372.0,2026-07-07,297.99,23.16,1.34,LOSS,-1.34
RMC,2026-08-11,306.15,296.8,363.0,2026-08-12,296.8,18.57,3.05,LOSS,-3.05
ZIMLAB,2023-04-24,79.96,77.6,89.4,2023-04-25,77.6,11.8,2.95,LOSS,-2.95
ZIMLAB,2023-08-16,118.98,116.47,152.7,2023-08-17,116.47,28.35,2.1,LOSS,-2.1
ZIMLAB,2024-02-29,107.35,106.03,120.0,2024-03-04,106.03,11.78,1.23,LOSS,-1.23
ZIMLAB,2024-06-04,99.65,94.84,131.4,2024-06-05,94.84,31.86,4.82,LOSS,-4.82
ZIMLAB,2025-07-28,112.12,109.61,123.4,2025-07-29,109.61,10.06,2.24,LOSS,-2.24
ZIMLAB,2026-01-21,70.5,68.8,81.35,2026-01-23,68.8,15.39,2.42,LOSS,-2.42
ZIMLAB,2026-07-06,119.75,118.46,133.9,2026-07-07,118.46,11.82,1.07,LOSS,-1.07
ABANSENT,2026-08-25,26.92,26.43,32.79,2026-09-17,26.43,21.82,1.8,LOSS,-1.8
GANECOS,2021-06-02,537.38,515.5,618.4,2021-06-28,515.5,15.08,4.07,LOSS,-4.07
GANECOS,2021-08-09,510.35,500.85,602.0,2021-08-23,500.85,17.96,1.86,LOSS,-1.86
GANECOS,2023-08-16,1016.67,994.85,1128.7,2023-08-17,994.85,11.02,2.15,LOSS,-2.15
GANECOS,2024-10-29,1947.7,1922.88,2194.4,2024-11-04,2194.4,12.67,1.27,WIN,12.67
GANECOS,2025-04-25,1571.55,1520.6,1742.3,2025-04-29,1520.6,10.87,3.24,LOSS,-3.24
GANECOS,2026-03-27,738.23,727.65,894.4,2026-04-01,894.4,21.16,1.43,WIN,21.16
ACC,2021-12-06,2220.34,2142.05,2552.5,2021-12-20,2142.05,14.96,3.53,LOSS,-3.53
ACC,2022-10-03,2311.0,2285.0,2785.0,2022-10-12,2285.0,20.51,1.13,LOSS,-1.13
ACC,2023-03-14,1729.16,1659.0,1932.3,2023-03-28,1659.0,11.75,4.06,LOSS,-4.06
MUTHOOTCAP,2021-08-02,425.25,408.87,496.0,2021-08-10,408.87,16.64,3.85,LOSS,-3.85
MUTHOOTCAP,2022-09-28,226.72,221.46,268.0,2022-10-06,268.0,18.2,2.32,WIN,18.2
MUTHOOTCAP,2024-08-08,309.06,298.45,342.0,2024-08-09,298.45,10.66,3.43,LOSS,-3.43
MUTHOOTCAP,2024-10-07,351.99,345.4,405.75,2024-10-22,345.4,15.27,1.87,LOSS,-1.87
MUTHOOTCAP,2025-07-28,320.89,311.5,366.3,2025-07-29,311.5,14.15,2.93,LOSS,-2.93
MUTHOOTCAP,2026-05-11,207.68,200.0,230.0,2026-05-14,200.0,10.75,3.7,LOSS,-3.7
MUTHOOTCAP,2026-06-29,197.79,192.0,220.43,2026-07-03,220.43,11.45,2.93,WIN,11.45
LUMAXIND,2021-03-25,1556.31,1480.0,1783.4,,,14.59,4.9,OPEN,0.0
LUMAXIND,2022-12-26,1565.22,1510.69,2020.0,,,29.05,3.48,OPEN,0.0
LUMAXIND,2024-04-30,2500.23,2423.35,2766.9,2024-05-10,2423.35,10.67,3.07,LOSS,-3.07
LUMAXIND,2026-01-01,5008.02,4847.6,5788.0,2026-01-05,5788.0,15.57,3.2,WIN,15.57
LUMAXIND,2026-03-13,4906.62,4791.6,6934.5,2026-03-16,4791.6,41.33,2.34,LOSS,-2.34
LUMAXIND,2026-04-30,4985.9,4931.39,5750.0,2026-05-01,4931.39,15.33,1.09,LOSS,-1.09
LUMAXIND,2026-09-10,5962.5,5716.0,6609.5,2026-09-15,5716.0,10.85,4.13,LOSS,-4.13
TCIEXP,2021-12-21,1972.2,1915.0,2350.0,2021-12-22,2350.0,19.16,2.9,WIN,19.16
TCIEXP,2022-04-18,1739.14,1708.15,1950.0,2022-04-22,1950.0,12.12,1.78,WIN,12.12
TCIEXP,2025-10-08,705.0,690.0,780.0,2025-10-09,690.0,10.64,2.13,LOSS,-2.13
TCIEXP,2026-05-12,535.5,527.6,593.55,2026-05-13,527.6,10.84,1.48,LOSS,-1.48
TCIEXP,2026-06-29,521.05,500.4,625.0,2026-07-07,500.4,19.95,3.96,LOSS,-3.96
JPASSOCIAT,2021-03-18,7.21,7.0,9.7,2021-03-19,7.0,34.49,2.95,LOSS,-2.95
JPASSOCIAT,2022-05-06,8.69,8.46,12.35,2022-05-09,8.46,42.16,2.57,LOSS,-2.57
JPASSOCIAT,2022-08-17,7.56,7.2,8.55,2022-08-22,8.55,13.06,4.79,WIN,13.06
JPASSOCIAT,2022-11-21,8.91,8.56,12.5,,,40.25,3.92,OPEN,0.0
JPASSOCIAT,2024-01-09,20.25,19.5,24.15,2024-01-15,19.5,19.26,3.7,LOSS,-3.7
JPASSOCIAT,2024-02-29,20.93,20.29,24.2,2024-03-01,20.29,15.65,3.01,LOSS,-3.01
JPASSOCIAT,2024-05-06,18.89,18.66,22.75,2024-05-07,18.66,20.45,1.2,LOSS,-1.2
JPASSOCIAT,2024-09-23,7.06,6.71,9.76,2024-09-30,6.71,38.19,4.99,LOSS,-4.99
JPASSOCIAT,2025-03-12,4.25,4.16,4.93,2025-03-13,4.16,16.07,2.11,LOSS,-2.11
JPASSOCIAT,2025-09-22,3.17,3.06,4.23,2025-09-29,3.06,33.65,3.32,LOSS,-3.32
JPASSOCIAT,2026-01-19,3.24,3.13,4.2,2026-01-27,3.13,29.83,3.3,LOSS,-3.3
HEXT,2026-08-03,556.55,532.0,622.8,2026-08-21,532.0,11.9,4.41,LOSS,-4.41
HEXATRADEX,2021-06-21,101.62,99.99,116.5,2021-06-25,116.5,14.64,1.61,WIN,14.64
HEXATRADEX,2025-02-17,194.96,188.2,241.56,2025-02-18,188.2,23.9,3.47,LOSS,-3.47
AXISBNKETF,2022-04-19,359.48,350.35,400.0,2022-05-06,350.35,11.27,2.54,LOSS,-2.54
WANBURY,2021-10-18,80.41,78.0,89.55,2021-10-20,78.0,11.36,3.0,LOSS,-3.0
WANBURY,2022-03-08,78.89,77.02,111.8,2022-05-02,77.02,41.72,2.36,LOSS,-2.36
WANBURY,2022-08-12,66.19,65.34,73.15,2022-08-15,65.34,10.52,1.28,LOSS,-1.28
WANBURY,2024-03-06,147.31,144.0,164.1,2024-03-07,144.0,11.4,2.25,LOSS,-2.25
WANBURY,2024-05-10,132.5,130.68,175.0,2024-07-12,175.0,32.08,1.37,WIN,32.08
WANBURY,2024-10-08,234.25,231.66,290.2,2024-10-22,231.66,23.88,1.11,LOSS,-1.11
WANBURY,2025-02-11,221.12,215.98,261.26,2025-02-12,215.98,18.15,2.33,LOSS,-2.33
WANBURY,2025-03-27,232.63,229.68,271.89,2025-04-01,271.89,16.88,1.27,WIN,16.88
WANBURY,2025-04-25,247.74,236.52,292.5,2025-04-30,236.52,18.07,4.53,LOSS,-4.53
WANBURY,2025-09-15,256.31,248.15,309.0,2025-09-22,248.15,20.56,3.18,LOSS,-3.18
WANBURY,2026-07-08,270.66,267.65,297.95,2026-07-10,297.95,10.08,1.11,WIN,10.08
PSUBANKADD,2024-05-07,70.26,67.8,77.54,2024-06-03,77.54,10.36,3.5,WIN,10.36
PSUBANKADD,2024-11-18,64.41,61.5,71.25,2024-12-04,71.25,10.62,4.52,WIN,10.62
PSUBANKADD,2026-03-09,90.27,89.5,99.5,2026-03-10,89.5,10.22,0.85,LOSS,-0.85
DCM,2021-02-18,27.73,26.55,35.4,2021-02-23,26.55,27.68,4.24,LOSS,-4.24
DCM,2021-04-12,24.86,24.5,28.0,2021-04-13,24.5,12.62,1.45,LOSS,-1.45
DCM,2021-05-28,28.44,28.12,31.75,2021-05-31,28.12,11.65,1.13,LOSS,-1.13
DCM,2021-08-31,48.24,45.9,53.3,2021-09-17,45.9,10.49,4.85,LOSS,-4.85
DCM,2022-01-18,119.95,117.81,140.0,2022-01-19,117.81,16.72,1.78,LOSS,-1.78
DCM,2023-02-10,77.96,75.65,87.9,2023-02-13,75.65,12.75,2.97,LOSS,-2.97
DCM,2023-08-18,70.67,67.7,85.85,2023-09-28,85.85,21.47,4.21,WIN,21.47
DCM,2024-01-04,76.7,73.4,86.5,2024-01-09,86.5,12.78,4.3,WIN,12.78
DCM,2025-04-30,97.78,95.82,112.27,2025-05-09,95.82,14.81,2.01,LOSS,-2.01
DCM,2025-05-30,100.04,98.59,114.0,2025-07-10,114.0,13.95,1.45,WIN,13.95
AAREYDRUGS,2021-12-17,37.2,36.73,41.6,2021-12-20,36.73,11.83,1.27,LOSS,-1.27
AAREYDRUGS,2022-04-27,42.45,41.15,51.25,2022-05-02,41.15,20.73,3.06,LOSS,-3.06
AAREYDRUGS,2023-11-21,45.5,44.55,51.8,2023-12-06,44.55,13.85,2.09,LOSS,-2.09
AAREYDRUGS,2024-05-10,48.17,46.6,56.2,2024-05-31,46.6,16.66,3.27,LOSS,-3.27
AAREYDRUGS,2024-09-16,65.87,64.04,74.8,2024-10-07,64.04,13.56,2.77,LOSS,-2.77
AAREYDRUGS,2024-11-13,59.9,57.61,66.98,2024-11-14,57.61,11.82,3.83,LOSS,-3.83
AAREYDRUGS,2026-03-04,68.14,67.16,86.37,2026-03-09,67.16,26.76,1.43,LOSS,-1.43
AAREYDRUGS,2026-08-25,76.26,75.61,86.9,2026-08-26,75.61,13.96,0.85,LOSS,-0.85
WENDT,2021-09-23,4313.0,4220.0,4899.9,2021-11-09,4899.9,13.61,2.16,WIN,13.61
WENDT,2021-12-20,5100.5,5000.0,5690.0,2021-12-21,5000.0,11.56,1.97,LOSS,-1.97
WENDT,2022-10-31,7549.1,7390.0,8339.95,2022-11-22,8339.95,10.48,2.11,WIN,10.48
WENDT,2024-01-19,13971.54,13794.45,15990.0,2024-01-22,13794.45,14.45,1.27,LOSS,-1.27
WENDT,2025-05-02,9777.36,9500.0,11500.0,2025-05-15,9500.0,17.62,2.84,LOSS,-2.84
